    Type,Air_Temp_K,Process_Temp_K,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure
Low,300.20134847784686,305.5478724692491,1527.8607688424627,59.23191570274436,94,0
Low,299.74721127128214,312.03305306863376,1572.6608868049784,58.653351298948905,232,0
Medium,297.5839264787037,313.912626489154,1864.0727903262405,35.03039706704689,47,0
Medium,303.1859323037311,311.3587452733101,1543.7536186180062,36.968079607438234,207,0
??,303.99600594763234,314.3775301551148,2209.4566893787915,49.3566734986899,196,0
Low,302.8193257978821,306.2850397850121,1538.0075692969308,74.70849845018915,226,0
Medium,296.9535896084861,305.877339272627,1500.6024623058336,62.18011868761828,244,0
Medium,295.8674863550138,313.3841273116737,1953.9791884805918,37.32904897558896,152,0
Medium,301.05444485305344,313.55511175386505,2621.86975891811,33.592283858623276,76,0
??,295.57094760509887,313.3103952710713,1949.2887798058146,46.65456718961202,92,0
??,301.72825888558083,312.9896490253375,1862.1579913154674,70.89939582402164,218,0
High,300.30424220327245,308.6222836393866,2124.9518519355343,10.607546911711264,103,0
Low,301.62785732743663,307.17462083591386,1611.5418860026057,59.734024780269486,80,0
High,300.9017077364974,314.2880401999779,1765.498487184695,30.615857880643684,36,0
Medium,299.2270256952717,308.0700018284833,1542.136409067409,24.587823615131892,101,0
??,297.0087718014023,308.9840768216403,2114.895991372294,10.849659777173121,190,0
??,298.05702135810486,311.99558959451633,2315.8200985107446,72.76134344378339,28,0
High,300.2450057421898,307.93356079993987,2277.9178255849147,73.85739290045083,57,0
??,301.5186809364761,313.19130221561,1607.708508743619,14.299220915067409,225,0
Medium,302.7948301688453,305.7003462363178,2447.4371291967473,46.52707261359524,93,0
??,302.67170718449063,312.9118266738893,1609.5258643998884,20.68021210715269,158,0
High,304.72688743261085,311.018513226178,1440.4984820284208,63.10812882537918,85,0
Medium,297.8584144866341,310.7299364411359,1759.693997899511,56.57740302363028,109,0
High,295.7111070821344,309.5837703913866,2156.3905426734127,,216,0
??,298.4565693554186,307.7704559628342,1427.2029100870368,18.187219672825577,195,0
High,302.43294475224076,309.6407028543124,2236.93937937353,68.1854463965172,226,0
High,,309.50028512018685,2580.9087940055856,57.197673549939566,40,0
Low,303.17788430589417,310.8375418878307,1669.024816412913,10.477396150178695,177,0
??,300.49326365186016,307.8157428585553,1920.330585784191,53.95102466552737,43,0
??,304.297917226305,305.77595581976146,1565.296681000285,66.72072193874422,136,0
High,304.47863441999067,306.4508944663914,1778.0187665126318,51.3537641703538,186,0
Low,295.6930450601875,311.9917743146157,1235.152913284012,39.729957367370375,89,0
??,299.56413439712423,305.2249232963554,2726.0310339405232,50.874286497962046,218,0
Medium,301.09689061249566,313.5644304464543,1865.4243411395123,53.37984397231431,154,0
High,297.55872540812214,311.94397327479913,2462.1921757089285,54.80242367594916,209,0
??,299.0707677937898,312.6808654130772,1428.2294997704155,77.69315377330545,221,0
Medium,301.776815411177,313.35984449093473,2499.768070560638,22.505345129085082,108,0
??,297.2673422689836,306.2271044393018,2576.2356975395214,53.6165189119734,58,0
Medium,301.0198135297445,313.22451090970065,2344.7634059002867,23.159532374077912,109,0
High,301.9744782816431,310.04642437659055,2645.1333199734486,24.696970417430826,222,0
??,,313.855238387532,1467.5154071490183,56.84805185951568,105,0
??,299.97529316027453,313.86586601060344,1962.370926061792,74.1167859480388,130,0
Low,297.6308002992419,305.2417804375417,2192.1752512258518,21.13309729694691,220,0
High,302.24386355998047,308.82865215483537,2153.90875311598,77.37258736294983,6,0
Medium,296.8955550853694,310.2639879586527,2577.6654952420768,32.356062821136035,81,0
??,303.92237915538107,311.78360089782905,1545.106188756617,37.391983041976005,15,0
??,299.3094133651833,307.86186246684133,1481.030132062186,20.757657675718626,48,0
Medium,296.9800303030755,307.5214226066465,1605.4057517727224,53.108527409615526,120,0
High,299.3802179635033,308.8126571908905,2626.480079060593,51.74943462367771,31,0
Low,299.0874376280853,310.00938691749894,2705.6433322521198,40.958882017185445,229,0
Low,299.2891895949371,314.51146231405414,2111.408166831996,43.32639729190351,88,0
??,300.8556129349745,312.62108466697435,2002.1950953128317,53.60831130508235,171,0
Medium,300.21173724913535,309.29321166937706,2168.6169728202503,50.84475744750509,223,0
??,296.497771316809,305.5436617844018,2186.0922397547106,36.19843671538881,18,0
Medium,295.65579072646636,306.6852059214376,1472.4875279095932,71.88800697099066,2,0
Low,302.2941544872654,309.55924424319414,2298.2574105970084,56.73623661891492,121,0
High,300.59717435928314,313.13825900098703,1923.7617637574808,24.37844314198661,59,0
Medium,298.5900076807926,308.8069553567734,2027.8111341568724,32.393209545400914,162,0
Low,303.0835782249807,310.3849665074506,1248.5065669362489,65.15146711922775,241,0
??,298.8805847426096,313.918048860851,2423.2906120496486,,28,0
Medium,302.95965089600605,314.1379625942663,2536.684738028611,,74,0
High,298.05756127512376,307.1577499644269,2191.0744862952743,35.11897088020567,69,0
??,295.728452975452,305.43594921792595,2397.95781647466,48.61837322759049,82,0
??,304.3263969379993,308.05410530971517,2036.329605075363,29.639068202098773,100,0
Low,298.9455112928137,311.9580231482578,2189.365406365689,79.05196002742994,172,0
Medium,302.92692572849376,314.5111220097627,1831.3147175411818,73.4088204499613,154,0
??,297.79144133222303,305.77031999984115,2466.99882410002,74.99148858609762,196,0
High,301.4636511212366,305.2848381054927,1949.2334884231882,22.93428625842617,89,0
Medium,303.7331087325773,313.8414721298572,2288.340647070212,68.91830671732356,162,0
High,295.41644022339983,312.4814526910314,2194.2870057912073,47.47779707168632,146,0
??,303.3063576468609,314.92248579155574,2323.7032294171995,59.55014401915471,16,0
High,300.7133300497193,308.96792881465655,2456.3454002003573,25.22528467183125,245,0
Low,301.07471753908567,309.1605090513677,2020.3415705487923,59.838925218545114,34,1
High,300.23158000805984,306.7231183729745,2500.9055188090697,73.99870712006073,238,0
Medium,303.7447510328364,306.15847152597337,1995.6115796345744,28.723697009415993,112,0
High,295.43433357235637,310.7871801059024,2730.614916582299,26.33518960846546,204,0
High,297.6102839153585,308.6428500129483,2404.2747977836707,17.309018393143443,205,0
Low,303.7576253885916,305.80316447945245,1473.8266395937026,28.67646727181627,157,0
High,302.52345702531954,313.8698706952332,2527.33515418149,47.505458327092875,121,0
High,295.1764516017861,306.98356468249335,2082.5402572906146,68.29014040062923,47,0
??,300.1700628320971,312.4858434700353,2775.1375327581845,29.516018386034762,184,0
??,300.29572680712675,307.82228596118114,2350.1104698776435,53.48010723485194,234,0
Medium,299.0088213512791,313.12904830752797,1335.0251945123057,43.57134894211279,16,0
??,297.9739333206199,306.18396841427653,1831.9366841765582,30.200532843244012,100,0
??,301.8172485041234,312.5607161022176,2027.6406442772263,45.725135683625304,244,0
??,297.07790464704755,305.9811887390051,2542.421765055683,21.757367747711402,14,0
??,302.98948562071706,309.46915787856943,2366.9528549276365,54.770429189396275,127,0
Low,303.03037160767474,312.34004350599605,1790.9761129786223,18.09639048286955,209,0
??,299.1526143757282,306.732183811869,2245.4923000042063,61.16863676002597,111,0
Low,297.83548010909647,307.85664988846725,2123.0574526374066,22.439887486985505,13,0
Low,297.8387818159071,313.647669920922,1401.684174323851,79.87114073218102,141,0
??,299.8229132399621,313.8511932090765,1575.773908797761,67.65708163322884,172,0
High,302.1957922474936,305.4493545245273,1745.795700342903,34.068821270180564,96,0
Low,298.5886869099386,306.68090585352974,1512.7734501816046,39.83433406025186,165,0
High,,306.1747194027286,1440.2141533280408,28.14337147753819,190,0
High,298.82484460582594,306.79693094651304,1293.1164322084592,63.698019282599944,118,1
??,298.0452318915138,314.7018772430627,2596.964104974288,36.65088789704418,202,0
Medium,295.24859515915796,310.51655248790456,1662.3094687437658,62.8629856873675,10,0
??,295.0391410573539,309.6811239045493,1664.5129662937059,11.28810882761264,248,0
Medium,297.27207677832007,314.84467373092616,1529.9650198882487,19.493467165321704,47,0
Medium,299.06406286800996,310.56956129860737,1960.6357949822127,35.5482034291798,247,0
??,303.5126116736206,311.61117927345526,2022.7871486757958,17.62359733762149,153,0
??,302.98484242930425,308.3277054604918,1533.250173800128,52.078959460736854,66,0
Medium,297.6716526258799,308.8211486450952,2173.712540581841,13.558246897388631,24,0
??,297.445404429843,310.94409383809074,2356.7999353499986,70.18340962125401,208,0
Medium,297.2732207107003,305.69785784000464,1798.144137544723,63.29155991291877,188,0
High,298.39237340528865,307.55882886044776,2136.722714971902,25.13795354595667,85,0
??,299.98198719561685,306.96811749460306,2003.683048263114,43.86543342908025,220,0
High,299.38667772031573,305.15893393140004,1512.8774373697634,41.62691548876444,109,0
Low,297.1827319878149,310.3690127052042,2368.017582039324,60.74052307382644,153,0
High,296.3045140994362,310.6105283952388,2482.324844518476,38.10562303321562,161,0
High,,308.8393922303726,2238.068984939468,12.3054708480892,89,0
Medium,296.53963238666506,307.6872746946479,1718.233644433682,29.161510119488703,248,0
High,302.0535637019412,311.52059875994627,2682.8679910548817,42.633706366592946,8,0
??,297.4363856934558,306.34659161384457,1928.5734207921987,78.21445513124473,39,0
Medium,299.6860181012151,310.18615031635335,1625.4055766161566,71.68110668680417,202,0
Low,300.9130114892325,312.6807398581062,1853.1753933151303,22.698430080153333,6,0
??,303.8684090283161,306.64297983952474,2307.3201470531358,60.629315834353974,157,1
Low,303.8885509839342,312.5325953859582,2553.4908570547987,75.57778311103513,117,0
High,302.45733733681357,312.60794509153396,1770.5207988525963,10.615482912468101,193,0
??,295.351569920485,305.59926648230453,1572.1991136149995,60.46619715695782,157,0
??,300.75070419085415,305.18784326087183,2202.389010936328,42.15334469278101,195,0
Low,302.86583470831505,314.739354059882,2673.944160170057,57.61653373981778,57,0
??,295.17288044763364,306.93382659498826,1493.2693816950746,52.39124915002532,54,0
??,300.4968461365658,313.221392091001,2484.831011678986,78.9265846118991,13,0
??,303.5776414578603,310.618506530453,1962.5714903799746,30.21707844085075,204,0
High,299.7410207584227,307.64472157536994,2479.2200063393466,65.03000873084854,117,0
Low,295.04106202897447,306.2997043661881,2008.8658396372655,,216,0
??,295.11013358335606,309.9667727357773,1803.7244388835509,40.4925584285121,204,0
Medium,299.1663603741375,309.0735481162945,2314.7856003354414,78.27666117771882,76,0
Medium,296.5500866741676,311.98886085117067,2641.0036713518357,63.62954072099068,164,0
Medium,301.6445065709326,314.0416854954773,1712.4027685922897,32.107487939849136,123,0
Medium,302.08799264906156,313.0524808696344,1937.197015990995,,171,0
High,296.77879795460626,307.74452050204815,1567.041002714436,13.47844584519425,133,0
??,303.88533288524485,313.78933218452306,1493.4551417877612,28.64764416346788,25,0
Low,299.41907844978925,313.333913141046,2444.6242278274804,60.28733427225301,127,0
??,,314.29136233721766,1521.0625867015078,49.90654987118275,117,0
High,302.64251598069393,309.5866082103799,2469.3090741351198,42.87709970837406,141,0
Medium,302.89974500016774,312.68575172409396,1886.7472829444232,,135,0
High,301.3929547266546,310.9165806552367,2792.0779574523453,37.89212235738782,23,0
??,303.5346555320255,308.10502752549485,1515.7462691060628,11.830930117268917,213,0
Low,302.3737297203067,314.9443100254276,1348.7647880205216,40.87186364608971,231,0
High,303.8220573722699,305.3830746683966,1320.6929113655929,73.1490434605283,166,0
Low,299.33888048485477,306.6227257255907,2536.668807558721,69.9630589819885,176,0
High,302.47597128099443,313.92542362531896,1900.4420976933493,,84,0
Low,,305.60562843412634,1204.9989594357946,11.555500853226787,234,0
Low,302.2493119751962,313.8682066734352,2599.634180005338,54.5415090834221,62,0
Medium,296.1418378023713,312.152214760582,2603.073611056487,,25,0
Low,300.1831872242918,305.3668400539454,2490.2666784300654,30.59705032589924,9,0
Medium,300.8734779124303,309.29320042854175,1597.309572839748,43.3664799733702,204,0
??,296.7421067507139,312.54471475002237,1796.4043521074768,79.42997566733959,105,0
??,304.6289163417804,310.831002846308,2391.881960312774,50.3440109087119,116,0
Medium,296.7557977763462,314.3587129196446,1982.9650006521365,34.57524339630966,57,0
Medium,296.77557919713223,313.67644032912,1446.122522757684,53.92422136480931,13,0
High,304.15167137974555,308.32647635334143,1588.4772232442758,22.601561480485913,72,0
High,299.65205433121673,305.8462719552009,2756.143258802492,23.9476661292206,198,0
High,295.63188279274516,314.4425703964565,1441.62098788337,74.74473002998118,38,0
??,300.9818749993853,310.1728676776793,2361.729210685102,26.74400288185315,121,0
High,,305.7439762437195,1964.8292906552624,31.75525654510209,158,0
Low,295.64500758686563,313.1657561335928,2397.7626552834554,48.06440693788277,177,0
Low,304.7252249563366,313.6850647068539,2257.781185831029,72.97848341943245,143,0
High,300.4402996529458,311.3942464017657,1902.6675048869215,64.701422280331,71,0
Low,300.5979572217976,309.4750896568634,1766.2573194929073,13.064874446891244,111,0
??,300.20115414502396,311.62173012323575,2406.9748069698007,58.512076822885845,50,0
Low,301.1073177964462,312.06683695705124,1717.0259300157222,45.2843037878795,142,0
??,297.6429975277376,313.9302995808597,2460.4343681417095,43.28869894016664,88,0
Medium,297.8724134797484,314.5586168037474,2287.748906131923,58.40908567778802,238,0
Medium,300.1133908979613,310.1432093239091,2124.2706723730703,23.736243235333088,37,0
Medium,303.0668585476358,312.98494533526565,1790.0814158436756,78.70420645632039,104,0
Medium,295.4986457649418,314.64509555991657,1528.1301724261998,55.17145711907143,78,0
Low,301.03404212220244,306.51243338146963,2336.671681985062,35.59593222282993,88,0
High,303.0677814250631,305.18267981609677,1346.1587634729294,52.01415456491129,70,0
Low,296.56917272037225,313.6896377284829,2752.8676098492156,25.15296043027342,89,0
??,295.1502254198057,306.9527333324716,2765.99666338478,54.368930539846936,71,0
Low,298.1271329514146,305.424787666318,1408.3561855330217,11.975199851645815,209,0
Low,300.88143706729596,306.60096137657445,1366.2965167556836,33.88273379858563,148,0
??,296.3828317340475,308.8411491124377,1860.3467633328482,62.32618277232545,15,0
Medium,299.26122370972485,307.1926570159258,2741.8932356168034,66.5584494379898,110,0
Medium,300.52321497374277,308.05253629100446,1840.4974387697807,27.704358931977765,66,0
Medium,300.98883094757315,314.75294051430046,1782.0833734917358,47.75866228959905,64,0
High,,312.04405544162574,2325.736094398034,46.99450227823826,12,0
??,299.0002963598629,312.121917282532,1485.9699785523633,39.50192324637463,117,0
??,302.7833922906756,305.94685374727925,1781.3175737180022,25.990308792708497,191,0
Low,304.41214694120686,312.32098369822694,1666.0919140391804,59.2259763260141,60,0
High,303.61880331118255,312.39344332955307,2162.455396209002,27.665317722186376,31,0
Medium,300.64283501733433,311.5974501840663,1460.404617942662,73.7718016009631,139,0
High,299.10292802943945,307.28436295997875,2077.922008969978,46.99509037829518,94,0
